User_ID,Segment,Trend_Affinity,Geography
U_B07_09414,Budget Parent,Vegan,Tier 3
U_B07_09415,Fitness Enthusiast,Vegan,Tier 3
U_B07_09416,Budget Parent,Value-Pack,Tier 3
U_B07_09417,Fitness Enthusiast,High-Protein,Tier 2
U_B07_09418,Budget Parent,Luxury,Tier 2
U_B07_09419,Gen-Z Trendseeker,Vegan,Tier 1
U_B07_09420,Premium Gourmet,Vegan,Tier 2
U_B07_09421,Gen-Z Trendseeker,Vegan,Tier 2
U_B07_09422,Premium Gourmet,High-Protein,Tier 2
U_B07_09423,Fitness Enthusiast,Luxury,Tier 2
U_B07_09424,Fitness Enthusiast,Vegan,Tier 1
U_B07_09425,Gen-Z Trendseeker,Luxury,Tier 3
U_B07_09426,Fitness Enthusiast,High-Protein,Tier 2
U_B07_09427,Gen-Z Trendseeker,Vegan,Tier 2
U_B07_09428,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B07_09429,Premium Gourmet,Value-Pack,Tier 1
U_B07_09430,Premium Gourmet,Sustainable Packaging,Tier 2
U_B07_09431,Premium Gourmet,Value-Pack,Tier 3
U_B07_09432,Budget Parent,Value-Pack,Tier 1
U_B07_09433,Fitness Enthusiast,Vegan,Tier 1
U_B07_09434,Budget Parent,Vegan,Tier 2
U_B07_09435,Gen-Z Trendseeker,Luxury,Tier 1
U_B07_09436,Fitness Enthusiast,High-Protein,Tier 1
U_B07_09437,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B07_09438,Fitness Enthusiast,Value-Pack,Tier 2
U_B07_09439,Fitness Enthusiast,Luxury,Tier 1
U_B07_09440,Gen-Z Trendseeker,Luxury,Tier 3
U_B07_09441,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B07_09442,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09443,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09444,Gen-Z Trendseeker,Luxury,Tier 2
U_B07_09445,Gen-Z Trendseeker,High-Protein,Tier 1
U_B07_09446,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B07_09447,Premium Gourmet,Vegan,Tier 2
U_B07_09448,Fitness Enthusiast,Luxury,Tier 2
U_B07_09449,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09450,Fitness Enthusiast,Value-Pack,Tier 1
U_B07_09451,Premium Gourmet,Sustainable Packaging,Tier 3
U_B07_09452,Premium Gourmet,Vegan,Tier 2
U_B07_09453,Premium Gourmet,High-Protein,Tier 3
U_B07_09454,Budget Parent,High-Protein,Tier 3
U_B07_09455,Fitness Enthusiast,Vegan,Tier 3
U_B07_09456,Budget Parent,Luxury,Tier 1
U_B07_09457,Fitness Enthusiast,Value-Pack,Tier 3
U_B07_09458,Fitness Enthusiast,Vegan,Tier 3
U_B07_09459,Premium Gourmet,Value-Pack,Tier 3
U_B07_09460,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B07_09461,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09462,Budget Parent,High-Protein,Tier 1
U_B07_09463,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09464,Premium Gourmet,Luxury,Tier 1
U_B07_09465,Premium Gourmet,Sustainable Packaging,Tier 2
U_B07_09466,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B07_09467,Fitness Enthusiast,High-Protein,Tier 1
U_B07_09468,Gen-Z Trendseeker,High-Protein,Tier 1
U_B07_09469,Budget Parent,Value-Pack,Tier 3
U_B07_09470,Fitness Enthusiast,Value-Pack,Tier 2
U_B07_09471,Premium Gourmet,Sustainable Packaging,Tier 1
U_B07_09472,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B07_09473,Budget Parent,Luxury,Tier 1
U_B07_09474,Budget Parent,Luxury,Tier 3
U_B07_09475,Budget Parent,Vegan,Tier 1
U_B07_09476,Gen-Z Trendseeker,High-Protein,Tier 3
U_B07_09477,Premium Gourmet,High-Protein,Tier 3
U_B07_09478,Premium Gourmet,Sustainable Packaging,Tier 3
U_B07_09479,Premium Gourmet,High-Protein,Tier 2
U_B07_09480,Premium Gourmet,Value-Pack,Tier 1
U_B07_09481,Gen-Z Trendseeker,Vegan,Tier 3
U_B07_09482,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B07_09483,Premium Gourmet,High-Protein,Tier 1
U_B07_09484,Premium Gourmet,Vegan,Tier 1
U_B07_09485,Premium Gourmet,High-Protein,Tier 3
U_B07_09486,Fitness Enthusiast,Luxury,Tier 1
U_B07_09487,Fitness Enthusiast,High-Protein,Tier 1
U_B07_09488,Premium Gourmet,Sustainable Packaging,Tier 1
U_B07_09489,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09490,Budget Parent,Luxury,Tier 2
U_B07_09491,Premium Gourmet,Luxury,Tier 2
U_B07_09492,Budget Parent,Sustainable Packaging,Tier 1
U_B07_09493,Fitness Enthusiast,Vegan,Tier 1
U_B07_09494,Budget Parent,Vegan,Tier 3
U_B07_09495,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B07_09496,Gen-Z Trendseeker,Luxury,Tier 2
U_B07_09497,Budget Parent,High-Protein,Tier 1
U_B07_09498,Budget Parent,High-Protein,Tier 1
U_B07_09499,Premium Gourmet,Value-Pack,Tier 1
U_B07_09500,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09501,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09502,Budget Parent,High-Protein,Tier 3
U_B07_09503,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09504,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B07_09505,Premium Gourmet,Vegan,Tier 1
U_B07_09506,Fitness Enthusiast,Vegan,Tier 1
U_B07_09507,Budget Parent,High-Protein,Tier 2
U_B07_09508,Premium Gourmet,High-Protein,Tier 3
U_B07_09509,Premium Gourmet,Sustainable Packaging,Tier 1
U_B07_09510,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09511,Premium Gourmet,High-Protein,Tier 1
U_B07_09512,Fitness Enthusiast,Luxury,Tier 3
U_B07_09513,Budget Parent,High-Protein,Tier 1
U_B07_09514,Budget Parent,High-Protein,Tier 3
U_B07_09515,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B07_09516,Budget Parent,Vegan,Tier 3
U_B07_09517,Gen-Z Trendseeker,Luxury,Tier 1
U_B07_09518,Premium Gourmet,Luxury,Tier 2
U_B07_09519,Premium Gourmet,High-Protein,Tier 3
U_B07_09520,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09521,Gen-Z Trendseeker,Luxury,Tier 2
U_B07_09522,Gen-Z Trendseeker,Luxury,Tier 1
U_B07_09523,Gen-Z Trendseeker,Luxury,Tier 1
U_B07_09524,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B07_09525,Premium Gourmet,High-Protein,Tier 1
U_B07_09526,Budget Parent,Luxury,Tier 1
U_B07_09527,Premium Gourmet,Sustainable Packaging,Tier 1
U_B07_09528,Gen-Z Trendseeker,Vegan,Tier 3
U_B07_09529,Budget Parent,Value-Pack,Tier 2
U_B07_09530,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B07_09531,Gen-Z Trendseeker,Luxury,Tier 1
U_B07_09532,Premium Gourmet,Vegan,Tier 1
U_B07_09533,Fitness Enthusiast,Luxury,Tier 1
U_B07_09534,Budget Parent,Sustainable Packaging,Tier 3
U_B07_09535,Premium Gourmet,High-Protein,Tier 3
U_B07_09536,Gen-Z Trendseeker,High-Protein,Tier 3
U_B07_09537,Fitness Enthusiast,High-Protein,Tier 2
U_B07_09538,Premium Gourmet,Vegan,Tier 3
U_B07_09539,Fitness Enthusiast,Value-Pack,Tier 1
U_B07_09540,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09541,Premium Gourmet,Luxury,Tier 1
U_B07_09542,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B07_09543,Budget Parent,Vegan,Tier 1
U_B07_09544,Gen-Z Trendseeker,Vegan,Tier 3
U_B07_09545,Premium Gourmet,High-Protein,Tier 2
U_B07_09546,Budget Parent,Value-Pack,Tier 1
U_B07_09547,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B07_09548,Budget Parent,High-Protein,Tier 2
U_B07_09549,Fitness Enthusiast,Luxury,Tier 3
U_B07_09550,Gen-Z Trendseeker,Luxury,Tier 3
U_B07_09551,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B07_09552,Gen-Z Trendseeker,Vegan,Tier 2
U_B07_09553,Budget Parent,High-Protein,Tier 1
U_B07_09554,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B07_09555,Premium Gourmet,Luxury,Tier 1
U_B07_09556,Fitness Enthusiast,Value-Pack,Tier 3
U_B07_09557,Premium Gourmet,Luxury,Tier 2
U_B07_09558,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B07_09559,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09560,Gen-Z Trendseeker,Vegan,Tier 1
U_B07_09561,Premium Gourmet,Luxury,Tier 2
U_B07_09562,Gen-Z Trendseeker,Vegan,Tier 1
U_B07_09563,Premium Gourmet,Vegan,Tier 3
U_B07_09564,Premium Gourmet,Value-Pack,Tier 1
U_B07_09565,Budget Parent,High-Protein,Tier 1
U_B07_09566,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09567,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09568,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B07_09569,Premium Gourmet,Sustainable Packaging,Tier 3
U_B07_09570,Gen-Z Trendseeker,Luxury,Tier 2
U_B07_09571,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B07_09572,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09573,Fitness Enthusiast,Value-Pack,Tier 1
U_B07_09574,Premium Gourmet,Sustainable Packaging,Tier 2
U_B07_09575,Budget Parent,Value-Pack,Tier 3
U_B07_09576,Premium Gourmet,Value-Pack,Tier 3
U_B07_09577,Gen-Z Trendseeker,Vegan,Tier 2
U_B07_09578,Premium Gourmet,High-Protein,Tier 3
U_B07_09579,Fitness Enthusiast,Luxury,Tier 1
U_B07_09580,Fitness Enthusiast,High-Protein,Tier 2
U_B07_09581,Premium Gourmet,Value-Pack,Tier 3
U_B07_09582,Budget Parent,Vegan,Tier 3
U_B07_09583,Fitness Enthusiast,High-Protein,Tier 2
U_B07_09584,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B07_09585,Fitness Enthusiast,Vegan,Tier 2
U_B07_09586,Budget Parent,Value-Pack,Tier 1
U_B07_09587,Premium Gourmet,Value-Pack,Tier 3
U_B07_09588,Budget Parent,Sustainable Packaging,Tier 2
U_B07_09589,Premium Gourmet,High-Protein,Tier 1
U_B07_09590,Premium Gourmet,Vegan,Tier 1
U_B07_09591,Premium Gourmet,Value-Pack,Tier 1
U_B07_09592,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09593,Gen-Z Trendseeker,Vegan,Tier 3
U_B07_09594,Fitness Enthusiast,High-Protein,Tier 2
U_B07_09595,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09596,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09597,Budget Parent,Value-Pack,Tier 3
U_B07_09598,Premium Gourmet,Luxury,Tier 1
U_B07_09599,Budget Parent,Vegan,Tier 1
U_B07_09600,Gen-Z Trendseeker,Vegan,Tier 1
U_B07_09601,Gen-Z Trendseeker,Vegan,Tier 1
U_B07_09602,Premium Gourmet,Sustainable Packaging,Tier 2
U_B07_09603,Gen-Z Trendseeker,Vegan,Tier 1
U_B07_09604,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B07_09605,Fitness Enthusiast,Luxury,Tier 3
U_B07_09606,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09607,Fitness Enthusiast,Luxury,Tier 3
U_B07_09608,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B07_09609,Budget Parent,Value-Pack,Tier 3
U_B07_09610,Budget Parent,Sustainable Packaging,Tier 1
U_B07_09611,Gen-Z Trendseeker,Luxury,Tier 3
U_B07_09612,Fitness Enthusiast,Vegan,Tier 3
U_B07_09613,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09614,Budget Parent,Vegan,Tier 2
U_B07_09615,Gen-Z Trendseeker,High-Protein,Tier 1
U_B07_09616,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B07_09617,Gen-Z Trendseeker,Luxury,Tier 2
U_B07_09618,Budget Parent,High-Protein,Tier 3
U_B07_09619,Premium Gourmet,Luxury,Tier 2
U_B07_09620,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09621,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09622,Premium Gourmet,Vegan,Tier 2
U_B07_09623,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B07_09624,Gen-Z Trendseeker,Vegan,Tier 1
U_B07_09625,Gen-Z Trendseeker,Vegan,Tier 2
U_B07_09626,Fitness Enthusiast,High-Protein,Tier 1
U_B07_09627,Fitness Enthusiast,High-Protein,Tier 1
U_B07_09628,Premium Gourmet,Luxury,Tier 2
U_B07_09629,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B07_09630,Premium Gourmet,Value-Pack,Tier 2
U_B07_09631,Gen-Z Trendseeker,Luxury,Tier 2
U_B07_09632,Gen-Z Trendseeker,High-Protein,Tier 1
U_B07_09633,Budget Parent,Sustainable Packaging,Tier 1
U_B07_09634,Gen-Z Trendseeker,Luxury,Tier 2
U_B07_09635,Budget Parent,Vegan,Tier 1
U_B07_09636,Budget Parent,High-Protein,Tier 3
U_B07_09637,Premium Gourmet,Vegan,Tier 2
U_B07_09638,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09639,Fitness Enthusiast,Value-Pack,Tier 1
U_B07_09640,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09641,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B07_09642,Budget Parent,Value-Pack,Tier 1
U_B07_09643,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B07_09644,Gen-Z Trendseeker,High-Protein,Tier 1
U_B07_09645,Budget Parent,Vegan,Tier 2
U_B07_09646,Premium Gourmet,High-Protein,Tier 1
U_B07_09647,Budget Parent,Luxury,Tier 3
U_B07_09648,Gen-Z Trendseeker,Vegan,Tier 2
U_B07_09649,Budget Parent,Luxury,Tier 2
U_B07_09650,Fitness Enthusiast,High-Protein,Tier 1
U_B07_09651,Gen-Z Trendseeker,Vegan,Tier 2
U_B07_09652,Budget Parent,Value-Pack,Tier 2
U_B07_09653,Budget Parent,Sustainable Packaging,Tier 3
U_B07_09654,Budget Parent,Value-Pack,Tier 3
U_B07_09655,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B07_09656,Budget Parent,Luxury,Tier 1
U_B07_09657,Premium Gourmet,High-Protein,Tier 2
U_B07_09658,Premium Gourmet,Luxury,Tier 2
U_B07_09659,Premium Gourmet,Value-Pack,Tier 1
U_B07_09660,Premium Gourmet,Sustainable Packaging,Tier 2
U_B07_09661,Fitness Enthusiast,Vegan,Tier 2
U_B07_09662,Premium Gourmet,Value-Pack,Tier 1
U_B07_09663,Premium Gourmet,High-Protein,Tier 1
U_B07_09664,Budget Parent,Luxury,Tier 2
U_B07_09665,Fitness Enthusiast,High-Protein,Tier 1
U_B07_09666,Premium Gourmet,Luxury,Tier 2
U_B07_09667,Premium Gourmet,High-Protein,Tier 2
U_B07_09668,Budget Parent,Vegan,Tier 2
U_B07_09669,Premium Gourmet,Vegan,Tier 1
U_B07_09670,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B07_09671,Gen-Z Trendseeker,High-Protein,Tier 3
U_B07_09672,Budget Parent,Luxury,Tier 2
U_B07_09673,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B07_09674,Premium Gourmet,Sustainable Packaging,Tier 3
U_B07_09675,Budget Parent,Vegan,Tier 1
U_B07_09676,Budget Parent,High-Protein,Tier 2
U_B07_09677,Fitness Enthusiast,Value-Pack,Tier 2
U_B07_09678,Gen-Z Trendseeker,Vegan,Tier 1
U_B07_09679,Gen-Z Trendseeker,High-Protein,Tier 3
U_B07_09680,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09681,Budget Parent,Vegan,Tier 3
U_B07_09682,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B07_09683,Premium Gourmet,Sustainable Packaging,Tier 1
U_B07_09684,Gen-Z Trendseeker,Luxury,Tier 3
U_B07_09685,Premium Gourmet,High-Protein,Tier 3
U_B07_09686,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B07_09687,Premium Gourmet,Vegan,Tier 3
U_B07_09688,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B07_09689,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B07_09690,Gen-Z Trendseeker,Luxury,Tier 1
U_B07_09691,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09692,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B07_09693,Premium Gourmet,Vegan,Tier 1
U_B07_09694,Fitness Enthusiast,Value-Pack,Tier 2
U_B07_09695,Premium Gourmet,Sustainable Packaging,Tier 3
U_B07_09696,Fitness Enthusiast,Luxury,Tier 3
U_B07_09697,Premium Gourmet,High-Protein,Tier 1
U_B07_09698,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09699,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B07_09700,Premium Gourmet,High-Protein,Tier 1
U_B07_09701,Gen-Z Trendseeker,High-Protein,Tier 3
U_B07_09702,Premium Gourmet,Value-Pack,Tier 3
U_B07_09703,Premium Gourmet,Sustainable Packaging,Tier 2
U_B07_09704,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09705,Budget Parent,Value-Pack,Tier 2
U_B07_09706,Fitness Enthusiast,High-Protein,Tier 2
U_B07_09707,Premium Gourmet,Vegan,Tier 1
U_B07_09708,Premium Gourmet,High-Protein,Tier 3
U_B07_09709,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B07_09710,Budget Parent,Luxury,Tier 2
U_B07_09711,Fitness Enthusiast,Luxury,Tier 3
U_B07_09712,Premium Gourmet,Luxury,Tier 3
U_B07_09713,Budget Parent,Vegan,Tier 1
U_B07_09714,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09715,Budget Parent,Luxury,Tier 3
U_B07_09716,Premium Gourmet,Value-Pack,Tier 3
U_B07_09717,Fitness Enthusiast,Luxury,Tier 2
U_B07_09718,Premium Gourmet,Value-Pack,Tier 2
U_B07_09719,Fitness Enthusiast,Value-Pack,Tier 3
U_B07_09720,Fitness Enthusiast,Luxury,Tier 1
U_B07_09721,Budget Parent,High-Protein,Tier 1
U_B07_09722,Budget Parent,High-Protein,Tier 3
U_B07_09723,Fitness Enthusiast,Luxury,Tier 3
U_B07_09724,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09725,Gen-Z Trendseeker,Value-Pack,Tier 2
U_B07_09726,Premium Gourmet,Luxury,Tier 3
U_B07_09727,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B07_09728,Gen-Z Trendseeker,Luxury,Tier 3
U_B07_09729,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B07_09730,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B07_09731,Premium Gourmet,High-Protein,Tier 2
U_B07_09732,Premium Gourmet,Value-Pack,Tier 2
U_B07_09733,Premium Gourmet,Value-Pack,Tier 3
U_B07_09734,Gen-Z Trendseeker,Luxury,Tier 2
U_B07_09735,Budget Parent,Vegan,Tier 3
U_B07_09736,Premium Gourmet,Vegan,Tier 1
U_B07_09737,Budget Parent,Sustainable Packaging,Tier 1
U_B07_09738,Fitness Enthusiast,Value-Pack,Tier 2
U_B07_09739,Fitness Enthusiast,Value-Pack,Tier 3
U_B07_09740,Budget Parent,Value-Pack,Tier 1
U_B07_09741,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09742,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09743,Gen-Z Trendseeker,Luxury,Tier 2
U_B07_09744,Gen-Z Trendseeker,Luxury,Tier 1
U_B07_09745,Premium Gourmet,High-Protein,Tier 1
U_B07_09746,Premium Gourmet,Vegan,Tier 3
U_B07_09747,Premium Gourmet,Value-Pack,Tier 2
U_B07_09748,Budget Parent,Value-Pack,Tier 2
U_B07_09749,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09750,Budget Parent,Luxury,Tier 1
U_B07_09751,Fitness Enthusiast,High-Protein,Tier 1
U_B07_09752,Premium Gourmet,Value-Pack,Tier 1
U_B07_09753,Budget Parent,Value-Pack,Tier 2
U_B07_09754,Premium Gourmet,Sustainable Packaging,Tier 3
U_B07_09755,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09756,Premium Gourmet,Sustainable Packaging,Tier 3
U_B07_09757,Budget Parent,Luxury,Tier 3
U_B07_09758,Gen-Z Trendseeker,Vegan,Tier 1
U_B07_09759,Fitness Enthusiast,Luxury,Tier 1
U_B07_09760,Budget Parent,Vegan,Tier 3
U_B07_09761,Budget Parent,Vegan,Tier 3
U_B07_09762,Budget Parent,Vegan,Tier 2
U_B07_09763,Budget Parent,Vegan,Tier 2
U_B07_09764,Budget Parent,Sustainable Packaging,Tier 3
U_B07_09765,Premium Gourmet,Luxury,Tier 1
U_B07_09766,Fitness Enthusiast,High-Protein,Tier 2
U_B07_09767,Premium Gourmet,Sustainable Packaging,Tier 1
U_B07_09768,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09769,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09770,Fitness Enthusiast,Luxury,Tier 3
U_B07_09771,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B07_09772,Premium Gourmet,Vegan,Tier 1
U_B07_09773,Fitness Enthusiast,Vegan,Tier 2
U_B07_09774,Fitness Enthusiast,Vegan,Tier 2
U_B07_09775,Fitness Enthusiast,Vegan,Tier 2
U_B07_09776,Gen-Z Trendseeker,Sustainable Packaging,Tier 2
U_B07_09777,Premium Gourmet,Luxury,Tier 1
U_B07_09778,Fitness Enthusiast,High-Protein,Tier 2
U_B07_09779,Budget Parent,High-Protein,Tier 3
U_B07_09780,Gen-Z Trendseeker,Vegan,Tier 3
U_B07_09781,Budget Parent,High-Protein,Tier 3
U_B07_09782,Premium Gourmet,Vegan,Tier 3
U_B07_09783,Budget Parent,Vegan,Tier 2
U_B07_09784,Gen-Z Trendseeker,Vegan,Tier 3
U_B07_09785,Premium Gourmet,Sustainable Packaging,Tier 1
U_B07_09786,Fitness Enthusiast,Value-Pack,Tier 3
U_B07_09787,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B07_09788,Gen-Z Trendseeker,Vegan,Tier 1
U_B07_09789,Budget Parent,High-Protein,Tier 1
U_B07_09790,Fitness Enthusiast,Value-Pack,Tier 1
U_B07_09791,Fitness Enthusiast,Luxury,Tier 1
U_B07_09792,Premium Gourmet,Luxury,Tier 1
U_B07_09793,Premium Gourmet,Vegan,Tier 3
U_B07_09794,Budget Parent,Luxury,Tier 2
U_B07_09795,Fitness Enthusiast,Vegan,Tier 2
U_B07_09796,Budget Parent,High-Protein,Tier 1
U_B07_09797,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09798,Budget Parent,High-Protein,Tier 3
U_B07_09799,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09800,Premium Gourmet,Value-Pack,Tier 3
U_B07_09801,Budget Parent,Sustainable Packaging,Tier 1
U_B07_09802,Premium Gourmet,Luxury,Tier 3
U_B07_09803,Premium Gourmet,High-Protein,Tier 1
U_B07_09804,Premium Gourmet,Vegan,Tier 1
U_B07_09805,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B07_09806,Premium Gourmet,Luxury,Tier 1
U_B07_09807,Premium Gourmet,High-Protein,Tier 1
U_B07_09808,Budget Parent,Vegan,Tier 2
U_B07_09809,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09810,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09811,Budget Parent,Value-Pack,Tier 3
U_B07_09812,Budget Parent,Luxury,Tier 2
U_B07_09813,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B07_09814,Gen-Z Trendseeker,Vegan,Tier 3
U_B07_09815,Budget Parent,Luxury,Tier 2
U_B07_09816,Premium Gourmet,High-Protein,Tier 2
U_B07_09817,Budget Parent,Value-Pack,Tier 3
U_B07_09818,Fitness Enthusiast,Luxury,Tier 3
U_B07_09819,Fitness Enthusiast,Luxury,Tier 3
U_B07_09820,Budget Parent,Value-Pack,Tier 3
U_B07_09821,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B07_09822,Gen-Z Trendseeker,Value-Pack,Tier 1
U_B07_09823,Gen-Z Trendseeker,Vegan,Tier 3
U_B07_09824,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09825,Premium Gourmet,Vegan,Tier 2
U_B07_09826,Fitness Enthusiast,Vegan,Tier 1
U_B07_09827,Premium Gourmet,Vegan,Tier 3
U_B07_09828,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09829,Premium Gourmet,High-Protein,Tier 2
U_B07_09830,Budget Parent,Luxury,Tier 2
U_B07_09831,Premium Gourmet,High-Protein,Tier 3
U_B07_09832,Budget Parent,Value-Pack,Tier 1
U_B07_09833,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09834,Budget Parent,Sustainable Packaging,Tier 3
U_B07_09835,Fitness Enthusiast,Sustainable Packaging,Tier 2
U_B07_09836,Premium Gourmet,Luxury,Tier 2
U_B07_09837,Fitness Enthusiast,High-Protein,Tier 1
U_B07_09838,Gen-Z Trendseeker,Sustainable Packaging,Tier 1
U_B07_09839,Gen-Z Trendseeker,High-Protein,Tier 1
U_B07_09840,Fitness Enthusiast,Vegan,Tier 3
U_B07_09841,Fitness Enthusiast,Sustainable Packaging,Tier 1
U_B07_09842,Premium Gourmet,Sustainable Packaging,Tier 3
U_B07_09843,Gen-Z Trendseeker,Vegan,Tier 2
U_B07_09844,Fitness Enthusiast,Value-Pack,Tier 2
U_B07_09845,Fitness Enthusiast,High-Protein,Tier 2
U_B07_09846,Premium Gourmet,Value-Pack,Tier 3
U_B07_09847,Premium Gourmet,Vegan,Tier 1
U_B07_09848,Fitness Enthusiast,High-Protein,Tier 3
U_B07_09849,Premium Gourmet,Value-Pack,Tier 2
U_B07_09850,Gen-Z Trendseeker,Sustainable Packaging,Tier 3
U_B07_09851,Fitness Enthusiast,Vegan,Tier 2
U_B07_09852,Premium Gourmet,Value-Pack,Tier 3
U_B07_09853,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B07_09854,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09855,Gen-Z Trendseeker,Value-Pack,Tier 3
U_B07_09856,Fitness Enthusiast,Sustainable Packaging,Tier 3
U_B07_09857,Gen-Z Trendseeker,Vegan,Tier 3
U_B07_09858,Gen-Z Trendseeker,High-Protein,Tier 3
U_B07_09859,Budget Parent,High-Protein,Tier 2
U_B07_09860,Budget Parent,Vegan,Tier 1
U_B07_09861,Premium Gourmet,Sustainable Packaging,Tier 1
U_B07_09862,Premium Gourmet,Luxury,Tier 3
U_B07_09863,Fitness Enthusiast,Value-Pack,Tier 3
U_B07_09864,Gen-Z Trendseeker,Luxury,Tier 1
U_B07_09865,Budget Parent,Luxury,Tier 2
U_B07_09866,Budget Parent,Luxury,Tier 1
U_B07_09867,Gen-Z Trendseeker,High-Protein,Tier 2
U_B07_09868,Gen-Z Trendseeker,Value-Pack,Tier 1
